"driven_byowner_id","driven_byregistered_carslicense_plate","charging_pointspoint_id","charging_pointscharging_stationsstation_id","connectionTime","disconnectTime","kWhDelivered","protocol","payment","cost","vehicle_type","rating"
71,"ZXE6396",1,1,2019-09-25 17:16:06,2019-09-25 20:01:06,55.23,"normal(20kW)","card",6.90,bev,3
48,"ZKH3738",10,3,2019-01-13 22:48:44,2019-01-14 01:07:44,46.40,"normal(20kW)","card",5.80,bev,3
26,"ZPH8993",15,4,2019-08-13 09:54:08,2019-08-13 12:21:08,49.00,"normal(20kW)","card",6.08,bev,4
60,"ZMA6229",16,4,2019-01-23 23:31:57,2019-01-24 00:05:57,29.00,"fast(50kW)","card",4.35,bev,NULL
15,"ZKB5316",4,1,2019-09-14 18:43:19,2019-09-14 21:56:19,64.40,"normal(20kW)","card",8.26,bev,4
98,"ZAH5167",8,2,2019-09-15 06:02:43,2019-09-15 07:44:43,85.00,"fast(50kW)","card",12.66,bev,NULL
69,"ZME5154",8,2,2019-12-16 02:42:08,2019-12-16 04:10:08,73.60,"fast(50kW)","card",10.96,bev,NULL
13,"IMN9279",6,2,2019-03-05 23:01:08,2019-03-06 00:44:08,86.50,"fast(50kW)","card",12.91,bev,2
54,"ZXZ5659",19,5,2019-12-02 21:24:04,2019-12-03 01:13:04,76.50,"normal(20kW)","card",9.90,bev,NULL
71,"ZXE6396",14,4,2019-02-08 03:39:12,2019-02-08 07:12:12,71.01,"normal(20kW)","card",9.19,bev,NULL
13,"IZT9712",4,1,2019-05-20 07:54:19,2019-05-20 09:01:19,56.00,"fast(50kW)","card",8.62,bev,NULL
60,"ZMA6229",8,2,2019-04-28 10:13:31,2019-04-28 11:15:31,52.20,"fast(50kW)","card",7.77,bev,2
66,"ZKB5316",2,1,2019-12-05 02:37:02,2019-12-05 06:45:02,82.80,"normal(20kW)","card",10.06,bev,4
69,"ZME5154",18,5,2019-10-31 03:34:36,2019-10-31 07:42:36,82.80,"normal(20kW)","card",10.06,bev,4
74,"ZEH3972",19,5,2019-07-11 15:02:07,2019-07-11 16:17:07,63.12,"fast(50kW)","card",9.80,bev,NULL
3,"ZXN4585",7,2,2019-05-11 23:02:50,2019-05-12 00:49:50,90.00,"fast(50kW)","card",13.66,bev,4
36,"INM2554",15,4,2019-09-07 12:49:45,2019-09-07 17:49:45,100.00,"normal(20kW)","card",12.41,bev,NULL
57,"ZPN3781",17,5,2019-12-21 05:25:05,2019-12-21 08:46:05,67.20,"normal(20kW)","card",8.50,bev,1
37,"IHO9592",18,5,2019-11-19 11:55:42,2019-11-19 14:25:42,50.22,"normal(20kW)","card",6.10,bev,3
36,"INM2554",20,5,2019-06-11 23:45:35,2019-06-12 01:21:35,80.00,"fast(50kW)","card",12.16,bev,2
65,"ZME5154",15,4,2019-10-18 01:31:12,2019-10-18 02:59:12,73.60,"fast(50kW)","card",10.96,bev,NULL
3,"IBN7239",14,4,2019-05-07 23:58:19,2019-05-08 02:29:19,50.40,"normal(20kW)","card",6.52,bev,4
15,"IEO4912",7,2,2019-01-15 06:03:24,2019-01-15 07:39:24,80.00,"fast(50kW)","card",12.14,bev,4
43,"IPA4613",17,5,2019-06-15 05:50:52,2019-06-15 07:15:52,71.01,"fast(50kW)","card",10.78,bev,NULL
86,"ZIM4642",10,3,2019-02-13 19:14:15,2019-02-14 00:14:15,100.00,"normal(20kW)","card",12.50,bev,NULL
12,"IZT9712",18,5,2019-04-25 02:04:11,2019-04-25 04:31:11,49.00,"normal(20kW)","card",5.95,bev,NULL
35,"IHA5721",10,3,2019-08-20 14:50:19,2019-08-20 19:20:19,90.00,"normal(20kW)","card",11.25,bev,4
83,"ZBN8963",9,3,2019-11-06 07:11:36,2019-11-06 09:16:36,42.00,"normal(20kW)","card",5.32,bev,NULL
55,"IHA5721",12,3,2019-09-26 11:31:01,2019-09-26 14:31:01,60.00,"normal(20kW)","card",7.46,bev,5
4,"ZAP7398",15,4,2019-09-09 07:33:08,2019-09-09 09:38:08,42.00,"normal(20kW)","card",5.21,bev,NULL
86,"ZIM4642",15,4,2019-01-06 19:51:24,2019-01-06 23:21:24,70.00,"normal(20kW)","card",8.69,bev,2
44,"ZNM4272",4,1,2019-05-23 02:35:59,2019-05-23 04:57:59,47.52,"normal(20kW)","card",6.09,bev,NULL
71,"ZXE6396",18,5,2019-04-30 16:44:00,2019-04-30 20:17:00,71.01,"normal(20kW)","card",8.63,bev,NULL
3,"IBN7239",6,2,2019-09-08 00:13:10,2019-09-08 01:23:10,58.80,"fast(50kW)","card",8.78,bev,NULL
27,"ZZN1567",2,1,2019-03-11 02:25:19,2019-03-11 03:48:19,69.20,"fast(50kW)","card",10.09,bev,2
4,"ZAP7398",4,1,2019-09-14 09:14:42,2019-09-14 12:44:42,70.00,"normal(20kW)","card",8.97,bev,2
92,"IIT6735",20,5,2019-02-27 11:42:18,2019-02-27 14:38:18,58.80,"normal(20kW)","card",7.45,bev,NULL
40,"ZXP5492",2,1,2019-02-28 23:33:57,2019-03-01 01:31:57,39.60,"normal(20kW)","card",4.81,bev,NULL
36,"INM2554",5,2,2019-07-23 01:58:31,2019-07-23 06:58:31,100.00,"normal(20kW)","card",12.15,bev,2
6,"ITT7255",1,1,2019-07-25 15:23:26,2019-07-25 16:35:26,60.55,"fast(50kW)","card",9.08,bev,NULL
34,"IAH3712",14,4,2019-10-20 06:32:12,2019-10-20 08:15:12,86.50,"fast(50kW)","card",13.43,bev,1
74,"IOX7652",15,4,2019-02-03 17:29:37,2019-02-03 21:14:37,75.33,"normal(20kW)","card",9.35,bev,3
87,"IYI7188",2,1,2019-02-24 03:19:43,2019-02-24 04:09:43,41.85,"fast(50kW)","card",6.10,bev,4
88,"ZHN8664",2,1,2019-10-01 12:05:15,2019-10-01 12:55:15,41.85,"fast(50kW)","card",6.10,bev,4
66,"ZKB5316",10,3,2019-08-15 06:23:18,2019-08-15 09:08:18,55.20,"normal(20kW)","card",6.90,bev,1
49,"ZKO9198",3,1,2019-07-07 05:26:23,2019-07-07 08:39:23,64.40,"normal(20kW)","card",8.37,bev,1
29,"ITK8995",5,2,2019-02-09 21:33:57,2019-02-09 22:45:57,60.00,"fast(50kW)","card",8.75,bev,NULL
19,"IET8695",17,5,2019-10-19 07:42:19,2019-10-19 09:09:19,29.00,"normal(20kW)","card",3.67,bev,4
93,"ZHT3445",13,4,2019-07-22 05:18:28,2019-07-22 06:58:28,84.00,"fast(50kW)","card",13.10,bev,NULL
9,"IYX1897",9,3,2019-11-11 04:15:33,2019-11-11 07:35:33,66.96,"normal(20kW)","card",8.48,bev,1
74,"ZEH3972",6,2,2019-03-23 10:14:50,2019-03-23 11:20:50,55.23,"fast(50kW)","card",8.24,bev,NULL
72,"IEZ6922",16,4,2019-07-12 20:06:25,2019-07-12 20:56:25,41.85,"fast(50kW)","card",6.28,bev,5
8,"IKB2184",12,3,2019-06-19 16:43:31,2019-06-19 18:03:31,66.96,"fast(50kW)","card",10.00,bev,NULL
48,"ZKH3738",16,4,2019-07-19 01:18:12,2019-07-19 03:37:12,46.40,"normal(20kW)","card",5.80,bev,5
11,"IKP3196",2,1,2019-01-15 21:30:21,2019-01-16 01:00:21,70.00,"normal(20kW)","card",8.51,bev,NULL
79,"ZXZ5659",9,3,2019-04-13 23:58:29,2019-04-14 03:47:29,76.50,"normal(20kW)","card",9.69,bev,2
35,"IHA5721",12,3,2019-09-06 09:31:44,2019-09-06 10:54:44,70.00,"fast(50kW)","card",10.45,bev,NULL
78,"ZPN3781",1,1,2019-02-19 00:25:35,2019-02-19 04:11:35,75.60,"normal(20kW)","card",9.45,bev,NULL
2,"ZYE1564",5,2,2019-03-05 07:25:34,2019-03-05 08:15:34,42.00,"fast(50kW)","card",6.12,bev,NULL
26,"ZPH8993",3,1,2019-06-07 07:56:41,2019-06-07 08:38:41,35.00,"fast(50kW)","card",5.46,bev,4
86,"ZIM4642",2,1,2019-04-25 23:46:51,2019-04-26 01:22:51,80.00,"fast(50kW)","card",11.66,bev,NULL
33,"IXX9849",3,1,2019-04-06 21:37:17,2019-04-06 22:27:17,41.85,"fast(50kW)","card",6.53,bev,4
88,"ZHN8664",19,5,2019-04-30 03:58:28,2019-04-30 05:28:28,75.33,"fast(50kW)","card",11.70,bev,4
78,"ZPN3781",20,5,2019-06-30 13:22:37,2019-06-30 14:22:37,50.40,"fast(50kW)","card",7.66,bev,5
9,"IYX1897",19,5,2019-11-02 04:40:38,2019-11-02 08:51:38,83.70,"normal(20kW)","card",10.83,bev,4
50,"IET8695",7,2,2019-08-05 13:19:35,2019-08-05 15:03:35,34.80,"normal(20kW)","card",4.40,bev,5
50,"IET8695",8,2,2019-09-11 05:56:20,2019-09-11 06:37:20,34.80,"fast(50kW)","card",5.18,bev,2
35,"IHA5721",6,2,2019-05-09 17:52:23,2019-05-09 19:28:23,80.00,"fast(50kW)","card",11.94,bev,1
83,"INM2554",2,1,2019-06-08 12:54:02,2019-06-08 15:24:02,50.00,"normal(20kW)","card",6.07,bev,4
29,"ITK8995",14,4,2019-02-26 17:32:35,2019-02-26 20:32:35,60.00,"normal(20kW)","card",7.76,bev,3
92,"IIT6735",1,1,2019-01-27 19:48:03,2019-01-27 21:53:03,42.00,"normal(20kW)","card",5.25,bev,5
47,"ZMZ6125",8,2,2019-03-28 02:17:00,2019-03-28 03:40:00,70.00,"fast(50kW)","card",10.42,bev,NULL
10,"ZTX9534",10,3,2019-04-26 11:44:16,2019-04-26 12:56:16,60.00,"fast(50kW)","card",9.00,bev,5
1,"ZBN1974",17,5,2019-01-21 22:23:17,2019-01-22 00:03:17,84.00,"fast(50kW)","card",12.75,bev,NULL
10,"ZTX9534",10,3,2019-06-08 07:22:52,2019-06-08 11:52:52,90.00,"normal(20kW)","card",11.25,bev,1
87,"IYI7188",13,4,2019-07-12 03:41:54,2019-07-12 05:21:54,83.70,"fast(50kW)","card",13.06,bev,4
95,"ZTE2784",4,1,2019-04-12 01:12:44,2019-04-12 03:02:44,92.00,"fast(50kW)","card",14.15,bev,2
92,"IIT6735",2,1,2019-09-04 00:11:54,2019-09-04 03:32:54,67.20,"normal(20kW)","card",8.16,bev,2
18,"ZOT9399",19,5,2019-06-17 02:52:44,2019-06-17 04:22:44,75.60,"fast(50kW)","card",11.74,bev,4
1,"ZXY1274",14,4,2019-04-21 20:41:54,2019-04-22 00:34:54,77.85,"normal(20kW)","card",10.07,bev,4
13,"IMN9279",18,5,2019-05-20 16:56:34,2019-05-20 17:47:34,43.25,"fast(50kW)","card",6.31,bev,5
24,"IBN1216",13,4,2019-02-17 10:04:45,2019-02-17 12:14:45,43.40,"normal(20kW)","card",5.64,bev,1
79,"ZXZ5659",3,1,2019-04-14 10:27:14,2019-04-14 14:42:14,85.00,"normal(20kW)","card",11.05,bev,5
1,"ZXY1274",13,4,2019-04-05 01:49:57,2019-04-05 03:58:57,43.25,"normal(20kW)","card",5.62,bev,NULL
4,"ZAP7398",4,1,2019-08-24 01:27:47,2019-08-24 04:14:47,56.00,"normal(20kW)","card",7.18,bev,1
93,"ZAH5167",19,5,2019-11-07 15:26:35,2019-11-07 16:17:35,42.50,"fast(50kW)","card",6.60,bev,NULL
97,"INX7759",1,1,2019-08-21 23:55:38,2019-08-22 00:57:38,51.90,"fast(50kW)","card",7.79,bev,2
84,"ZXP5492",13,4,2019-09-30 03:49:34,2019-09-30 05:24:34,79.20,"fast(50kW)","card",12.36,bev,NULL
74,"IOX7652",17,5,2019-02-11 09:49:39,2019-02-11 11:29:39,83.70,"fast(50kW)","card",12.71,bev,5
85,"ZIM4642",1,1,2019-07-17 22:26:24,2019-07-18 00:02:24,80.00,"fast(50kW)","card",12.00,bev,NULL
19,"IOK6523",20,5,2019-08-04 11:58:22,2019-08-04 13:28:22,75.33,"fast(50kW)","card",11.45,bev,2
28,"IBK8636",12,3,2019-04-23 02:46:29,2019-04-23 03:46:29,50.00,"fast(50kW)","card",7.46,bev,3
64,"IOX7652",18,5,2019-03-11 06:38:56,2019-03-11 09:08:56,50.22,"normal(20kW)","card",6.10,bev,NULL
42,"ZTK3647",17,5,2019-04-28 16:48:48,2019-04-28 20:21:48,71.28,"normal(20kW)","card",9.02,bev,NULL
78,"ZKO9198",15,4,2019-02-18 04:01:13,2019-02-18 05:29:13,73.60,"fast(50kW)","card",10.96,bev,1
1,"ZBN1974",16,4,2019-02-24 13:15:12,2019-02-24 14:05:12,42.00,"fast(50kW)","card",6.30,bev,4
44,"ZNM4272",20,5,2019-02-27 20:39:26,2019-02-27 23:49:26,63.36,"normal(20kW)","card",8.03,bev,1
97,"INX7759",5,2,2019-04-14 06:22:49,2019-04-14 09:23:49,60.55,"normal(20kW)","card",7.36,bev,NULL
53,"IYE6331",10,3,2019-08-05 07:50:54,2019-08-05 09:11:54,68.00,"fast(50kW)","card",10.20,bev,NULL
75,"III9582",8,2,2019-05-27 05:45:27,2019-05-27 07:24:27,82.80,"fast(50kW)","card",12.33,bev,NULL
17,"ZYM4945",5,2,2019-05-18 06:11:18,2019-05-18 07:09:18,49.00,"fast(50kW)","card",7.14,bev,NULL
51,"IMA8414",20,5,2019-10-07 18:57:39,2019-10-07 19:59:39,52.20,"fast(50kW)","card",7.94,bev,4
88,"ZHN8664",19,5,2019-10-13 03:12:19,2019-10-13 04:32:19,66.96,"fast(50kW)","card",10.40,bev,5
98,"ZAH5167",8,2,2019-07-15 14:07:06,2019-07-15 16:40:06,51.00,"normal(20kW)","card",6.33,bev,4
18,"ZOT9399",9,3,2019-09-17 16:15:52,2019-09-17 19:11:52,58.80,"normal(20kW)","card",7.45,bev,NULL
64,"IOX7652",3,1,2019-02-10 10:47:05,2019-02-10 12:27:05,83.70,"fast(50kW)","card",13.06,bev,1
50,"IET8695",14,4,2019-11-24 01:24:50,2019-11-24 04:00:50,52.20,"normal(20kW)","card",6.75,bev,NULL
87,"IYI7188",9,3,2019-02-27 15:17:47,2019-02-27 16:37:47,66.96,"fast(50kW)","card",10.18,bev,NULL
80,"IBN1216",13,4,2019-09-30 01:47:52,2019-09-30 02:46:52,49.60,"fast(50kW)","card",7.74,bev,4
84,"IXK4217",6,2,2019-03-31 16:34:06,2019-03-31 17:48:06,62.00,"fast(50kW)","card",9.26,bev,NULL
99,"IHI2499",8,2,2019-11-25 09:35:04,2019-11-25 11:57:04,47.52,"normal(20kW)","card",5.90,bev,4
33,"IXX9849",1,1,2019-05-10 20:57:38,2019-05-10 21:47:38,41.85,"fast(50kW)","card",6.28,bev,NULL
61,"ZHN8664",20,5,2019-02-07 20:01:48,2019-02-07 21:21:48,66.96,"fast(50kW)","card",10.18,bev,NULL
33,"IXX9849",14,4,2019-12-28 22:41:14,2019-12-29 02:52:14,83.70,"normal(20kW)","card",10.83,bev,NULL
19,"IET8695",7,2,2019-07-22 01:44:47,2019-07-22 03:28:47,34.80,"normal(20kW)","card",4.40,bev,3
47,"ZMZ6125",6,2,2019-01-19 15:09:58,2019-01-19 16:21:58,60.00,"fast(50kW)","card",8.96,bev,5
7,"ZIT5295",6,2,2019-11-07 13:58:50,2019-11-07 15:05:50,56.00,"fast(50kW)","card",8.36,bev,3
74,"ZEH3972",8,2,2019-12-21 23:48:11,2019-12-22 03:21:11,71.01,"normal(20kW)","card",8.81,bev,NULL
60,"ZMA6229",12,3,2019-01-08 01:46:04,2019-01-08 04:05:04,46.40,"normal(20kW)","card",5.77,bev,5
78,"ZKO9198",16,4,2019-03-09 20:37:38,2019-03-09 22:16:38,82.80,"fast(50kW)","card",12.42,bev,4
80,"IBN1216",4,1,2019-05-10 22:16:20,2019-05-11 00:07:20,37.20,"normal(20kW)","card",4.77,bev,3
3,"IBN7239",17,5,2019-02-28 21:08:33,2019-02-28 22:08:33,50.40,"fast(50kW)","card",7.65,bev,2
33,"IXX9849",7,2,2019-09-05 09:52:53,2019-09-05 11:02:53,58.59,"fast(50kW)","card",8.89,bev,NULL
26,"ZPH8993",2,1,2019-05-23 05:16:17,2019-05-23 07:43:17,49.00,"normal(20kW)","card",5.95,bev,5
65,"ZME5154",15,4,2019-04-04 23:34:11,2019-04-05 01:24:11,92.00,"fast(50kW)","card",13.70,bev,1
14,"IHI2499",1,1,2019-02-14 16:29:36,2019-02-14 18:27:36,39.60,"normal(20kW)","card",4.95,bev,4
66,"ZKB5316",13,4,2019-05-23 17:04:44,2019-05-23 20:17:44,64.40,"normal(20kW)","card",8.37,bev,4
13,"IMN9279",14,4,2019-11-28 23:38:49,2019-11-29 03:31:49,77.85,"normal(20kW)","card",10.07,bev,2
29,"ITK8995",4,1,2019-04-07 05:03:56,2019-04-07 10:03:56,100.00,"normal(20kW)","card",12.82,bev,3
93,"ZTO1645",1,1,2019-11-18 19:07:37,2019-11-18 22:47:37,73.60,"normal(20kW)","card",9.20,bev,4
47,"ZMZ6125",3,1,2019-03-06 15:06:16,2019-03-06 16:42:16,80.00,"fast(50kW)","card",12.48,bev,NULL
91,"ZOT9399",19,5,2019-09-20 22:29:38,2019-09-20 23:19:38,42.00,"fast(50kW)","card",6.52,bev,5
84,"ZXP5492",19,5,2019-06-26 00:22:37,2019-06-26 03:32:37,63.36,"normal(20kW)","card",8.20,bev,NULL
1,"ZXY1274",8,2,2019-12-12 22:50:43,2019-12-13 01:51:43,60.55,"normal(20kW)","card",7.51,bev,1
95,"ZTE2784",6,2,2019-08-31 01:53:14,2019-08-31 06:28:14,92.00,"normal(20kW)","card",11.44,bev,4
42,"ZTK3647",4,1,2019-02-27 13:12:32,2019-02-27 14:18:32,55.44,"fast(50kW)","card",8.53,bev,NULL
80,"IBN1216",20,5,2019-12-27 14:35:28,2019-12-27 16:26:28,37.20,"normal(20kW)","card",4.71,bev,3
12,"IZT9712",5,2,2019-10-20 00:30:49,2019-10-20 01:20:49,42.00,"fast(50kW)","card",6.12,bev,NULL
3,"ZXN4585",14,4,2019-01-28 05:48:54,2019-01-28 06:48:54,50.00,"fast(50kW)","card",7.76,bev,4
54,"ZXZ5659",5,2,2019-04-30 00:13:16,2019-04-30 03:37:16,68.00,"normal(20kW)","card",8.26,bev,NULL
3,"ZXN4585",10,3,2019-07-22 18:46:44,2019-07-22 21:16:44,50.00,"normal(20kW)","card",6.25,bev,5
60,"ZMA6229",10,3,2019-06-17 03:04:33,2019-06-17 04:06:33,52.20,"fast(50kW)","card",7.83,bev,2
23,"INX7759",1,1,2019-07-18 05:05:48,2019-07-18 08:58:48,77.85,"normal(20kW)","card",9.73,bev,NULL
13,"IMN9279",4,1,2019-12-15 14:48:19,2019-12-15 15:39:19,43.25,"fast(50kW)","card",6.65,bev,5
35,"IHA5721",8,2,2019-12-28 06:21:41,2019-12-28 10:21:41,80.00,"normal(20kW)","card",9.93,bev,2
22,"ZPP5665",8,2,2019-04-14 04:30:31,2019-04-14 08:38:31,82.80,"normal(20kW)","card",10.28,bev,5
26,"ZPH8993",8,2,2019-03-14 13:12:40,2019-03-14 13:54:40,35.00,"fast(50kW)","card",5.21,bev,NULL
8,"IKB2184",2,1,2019-12-01 18:08:43,2019-12-01 22:19:43,83.70,"normal(20kW)","card",10.17,bev,NULL
93,"ZTO1645",1,1,2019-09-29 00:53:55,2019-09-29 05:28:55,92.00,"normal(20kW)","card",11.50,bev,3
84,"ZXP5492",17,5,2019-03-10 19:43:02,2019-03-10 20:59:02,63.36,"fast(50kW)","card",9.62,bev,NULL
36,"INM2554",19,5,2019-11-20 10:52:31,2019-11-20 12:28:31,80.00,"fast(50kW)","card",12.42,bev,5
99,"IHI2499",20,5,2019-10-19 05:57:45,2019-10-19 07:55:45,39.60,"normal(20kW)","card",5.02,bev,3
34,"IAH3712",6,2,2019-09-27 23:46:10,2019-09-28 00:37:10,43.25,"fast(50kW)","card",6.46,bev,NULL
83,"INM2554",14,4,2019-10-13 22:56:40,2019-10-14 00:19:40,70.00,"fast(50kW)","card",10.87,bev,1
44,"ZNM4272",18,5,2019-10-03 05:08:43,2019-10-03 07:54:43,55.44,"normal(20kW)","card",6.74,bev,1
19,"IOK6523",9,3,2019-09-02 20:21:55,2019-09-02 22:01:55,83.70,"fast(50kW)","card",12.73,bev,2
93,"ZTO1645",3,1,2019-02-12 17:23:32,2019-02-12 20:36:32,64.40,"normal(20kW)","card",8.37,bev,NULL
36,"INM2554",1,1,2019-11-14 16:43:39,2019-11-14 18:43:39,100.00,"fast(50kW)","card",15.00,bev,2
44,"ZNM4272",18,5,2019-08-15 21:25:23,2019-08-16 00:11:23,55.44,"normal(20kW)","card",6.74,bev,3
6,"IEA3797",18,5,2019-09-12 03:53:41,2019-09-12 05:03:41,58.59,"fast(50kW)","card",8.54,bev,5
93,"ZHT3445",8,2,2019-03-15 06:07:40,2019-03-15 09:28:40,67.20,"normal(20kW)","card",8.34,bev,NULL
71,"ZXE6396",20,5,2019-07-09 11:11:24,2019-07-09 12:07:24,47.34,"fast(50kW)","card",7.20,bev,2
23,"INX7759",12,3,2019-06-08 06:30:49,2019-06-08 09:57:49,69.20,"normal(20kW)","card",8.61,bev,NULL
94,"ZMH4368",20,5,2019-06-27 11:07:46,2019-06-27 14:34:46,69.20,"normal(20kW)","card",8.77,bev,2
8,"IKB2184",19,5,2019-10-15 03:32:46,2019-10-15 05:12:46,83.70,"fast(50kW)","card",13.00,bev,3
38,"ZBN8963",18,5,2019-09-03 13:03:34,2019-09-03 14:48:34,35.00,"normal(20kW)","card",4.25,bev,NULL
84,"ZXP5492",5,2,2019-01-31 16:47:06,2019-01-31 17:53:06,55.44,"fast(50kW)","card",8.08,bev,2
7,"ZIT5295",20,5,2019-02-13 12:13:50,2019-02-13 15:00:50,56.00,"normal(20kW)","card",7.10,bev,5
33,"IHO9592",18,5,2019-08-09 08:44:24,2019-08-09 09:34:24,41.85,"fast(50kW)","card",6.10,bev,3
76,"III9582",18,5,2019-02-03 19:23:57,2019-02-03 20:18:57,46.00,"fast(50kW)","card",6.71,bev,NULL
72,"IEZ6922",18,5,2019-06-17 15:19:43,2019-06-17 18:14:43,58.59,"normal(20kW)","card",7.12,bev,4
10,"ZTX9534",4,1,2019-05-18 23:39:45,2019-05-19 00:51:45,60.00,"fast(50kW)","card",9.23,bev,NULL
76,"III9582",9,3,2019-07-29 15:12:21,2019-07-29 17:57:21,55.20,"normal(20kW)","card",6.99,bev,2
54,"ZXZ5659",16,4,2019-02-04 10:04:36,2019-02-04 14:19:36,85.00,"normal(20kW)","card",10.62,bev,4
13,"IZT9712",5,2,2019-12-30 20:32:55,2019-12-30 21:47:55,63.00,"fast(50kW)","card",9.19,bev,NULL
59,"ZYM4945",14,4,2019-04-19 20:39:00,2019-04-19 23:06:00,49.00,"normal(20kW)","card",6.34,bev,NULL
21,"IPA3793",19,5,2019-01-22 08:01:11,2019-01-22 10:23:11,47.34,"normal(20kW)","card",6.13,bev,1
65,"ZME5154",4,1,2019-03-27 10:19:00,2019-03-27 13:04:00,55.20,"normal(20kW)","card",7.08,bev,NULL
91,"ZOT9399",15,4,2019-01-03 10:47:12,2019-01-03 12:27:12,84.00,"fast(50kW)","card",12.51,bev,1
13,"IZT9712",18,5,2019-07-07 23:20:40,2019-07-08 02:07:40,56.00,"normal(20kW)","card",6.80,bev,NULL
85,"ZIM4642",17,5,2019-02-28 22:43:13,2019-03-01 00:30:13,90.00,"fast(50kW)","card",13.66,bev,NULL
19,"IET8695",1,1,2019-06-23 18:14:50,2019-06-23 19:09:50,46.40,"fast(50kW)","card",6.96,bev,5
11,"IKP3196",17,5,2019-12-01 17:35:20,2019-12-01 19:20:20,35.00,"normal(20kW)","card",4.43,bev,5
5,"IEA3797",20,5,2019-01-25 07:51:52,2019-01-25 10:46:52,58.59,"normal(20kW)","card",7.42,bev,5
92,"IIT6735",7,2,2019-02-28 11:15:16,2019-02-28 12:05:16,42.00,"fast(50kW)","card",6.38,bev,NULL
26,"ZPH8993",4,1,2019-06-10 16:41:56,2019-06-10 17:39:56,49.00,"fast(50kW)","card",7.54,bev,NULL
78,"ZPN3781",3,1,2019-10-24 01:15:21,2019-10-24 05:01:21,75.60,"normal(20kW)","card",9.83,bev,4
97,"INX7759",3,1,2019-10-31 04:39:15,2019-10-31 05:41:15,51.90,"fast(50kW)","card",8.10,bev,3
2,"ZYE1564",1,1,2019-06-17 02:19:51,2019-06-17 03:59:51,84.00,"fast(50kW)","card",12.60,bev,4
58,"IBK8636",6,2,2019-07-28 01:30:41,2019-07-28 03:06:41,80.00,"fast(50kW)","card",11.94,bev,1
78,"ZKO9198",7,2,2019-05-11 06:09:06,2019-05-11 07:04:06,46.00,"fast(50kW)","card",6.98,bev,4
95,"ZTE2784",19,5,2019-09-07 15:27:01,2019-09-07 16:22:01,46.00,"fast(50kW)","card",7.14,bev,3
27,"ZZN1567",6,2,2019-12-17 08:38:57,2019-12-17 12:31:57,77.85,"normal(20kW)","card",9.68,bev,4
28,"ZNM4272",14,4,2019-01-09 12:01:15,2019-01-09 15:34:15,71.28,"normal(20kW)","card",9.22,bev,3
22,"ZPP5665",12,3,2019-10-09 22:54:28,2019-10-10 00:00:28,55.20,"fast(50kW)","card",8.24,bev,NULL
59,"ZYM4945",6,2,2019-12-02 21:09:08,2019-12-02 21:59:08,42.00,"fast(50kW)","card",6.27,bev,NULL
34,"IAH3712",13,4,2019-11-29 11:48:36,2019-11-29 14:23:36,51.90,"normal(20kW)","card",6.75,bev,NULL
2,"ZYE1564",16,4,2019-12-20 11:29:00,2019-12-20 13:34:00,42.00,"normal(20kW)","card",5.25,bev,NULL
82,"IBK6254",10,3,2019-09-25 16:55:30,2019-09-25 19:25:30,50.00,"normal(20kW)","card",6.25,bev,5
74,"IOX7652",4,1,2019-12-19 08:09:42,2019-12-19 11:04:42,58.59,"normal(20kW)","card",7.51,bev,5
78,"ZPN3781",10,3,2019-12-14 03:37:48,2019-12-14 04:47:48,58.80,"fast(50kW)","card",8.82,bev,NULL
94,"ZMH4368",10,3,2019-09-03 01:30:41,2019-09-03 02:42:41,60.55,"fast(50kW)","card",9.08,bev,NULL
19,"IOK6523",14,4,2019-04-16 03:38:08,2019-04-16 06:33:08,58.59,"normal(20kW)","card",7.58,bev,4
18,"ZOT9399",10,3,2019-02-05 02:59:13,2019-02-05 06:45:13,75.60,"normal(20kW)","card",9.45,bev,5
26,"ZPH8993",8,2,2019-06-02 13:55:04,2019-06-02 15:10:04,63.00,"fast(50kW)","card",9.38,bev,NULL
83,"INM2554",20,5,2019-12-08 23:00:52,2019-12-09 02:30:52,70.00,"normal(20kW)","card",8.87,bev,NULL
12,"IZT9712",8,2,2019-03-20 11:46:37,2019-03-20 12:44:37,49.00,"fast(50kW)","card",7.30,bev,NULL
55,"IHA5721",17,5,2019-06-27 18:04:10,2019-06-27 22:34:10,90.00,"normal(20kW)","card",11.38,bev,4
60,"ZMA6229",2,1,2019-07-22 14:20:18,2019-07-22 15:22:18,52.20,"fast(50kW)","card",7.61,bev,3
15,"ZKB5316",6,2,2019-05-26 16:45:57,2019-05-26 18:35:57,92.00,"fast(50kW)","card",13.73,bev,4
62,"ZPP5665",17,5,2019-11-04 09:43:49,2019-11-04 12:56:49,64.40,"normal(20kW)","card",8.15,bev,2
100,"IEK2933",7,2,2019-08-17 16:21:06,2019-08-17 17:31:06,58.80,"fast(50kW)","card",8.93,bev,1
97,"INX7759",13,4,2019-08-09 22:13:25,2019-08-09 23:56:25,86.50,"fast(50kW)","card",13.49,bev,NULL
91,"ZIP2513",9,3,2019-05-29 19:04:41,2019-05-29 20:29:41,71.28,"fast(50kW)","card",10.84,bev,3
92,"IIT6735",9,3,2019-12-29 10:41:58,2019-12-29 12:11:58,75.60,"fast(50kW)","card",11.49,bev,4
4,"ZAP7398",16,4,2019-04-20 03:40:53,2019-04-20 04:55:53,63.00,"fast(50kW)","card",9.45,bev,NULL
